2000;Lydie Salvayre;La Compagnie des spectres;幽灵陪伴;Chinois;Xuebin ZHANG;百花文艺出版社
2004;Gilles Deleuze;Spinoza et le problème de l'expression;سبينوزا ومشكلة التعبير;Arabe;Antoun Homsi;دار أطلس
2000;;Mémoire à deux voix;兩種聲音的回憶;Chinois;胡洪慶 HU Hung Ching;麥田出版
2004;Philippe Vasset;Exemplaire de démonstration;ScriptGenerator;Anglais;Jane Metter;Serpent´s tail
2003;;Essai sur les Jardins;Essay on Gardens;Anglais;Samuel Danon;University of Pensylvania Press
2006;Christian Jambet;L'Acte d'être;The Act of Being;Anglais;Jeff Fort;Zone Books
2003;;Correspondance, 1932-1960;Correspondence, 1932-1960;Anglais;Jan F. Rigaud;University of Nebraska Press
2005;Abdelwahab Meddeb;La Maladie de l'Islam;A doença do Islão;Portugais;Dóris Graça Dias;Relógio d'Água
2012;Philippe Soupault;Les Dernières Nuits de Paris;De laatste nachten van Parijs;Néerlandais;Mirjam de Veth;Coppens & Frenks
2008;Alain Badiou;Petit manuel d'inesthétique;Pequeño manual de inestética;Espagnol;Guadalupe Molina;Prometeo
2005;Bernard du Boucheron;Court Serpent;Ormen Korte : regény;Hongrois;Izabella LOMBÁR;Aeternitas
2005;Bernard du Boucheron;Court Serpent;Serpente curta : viagem ao reino de Tule;Portugais;Carlos Correia Monteiro de Oliveira;Teorema
2008;Bernard du Boucheron;Court Serpent;The Voyage of the Short Serpent;Anglais;Hester Velmans;
2007;Félix Fénéon;Nouvelles en trois lignes;Novels in Three Lines;Anglais;Luc Sante;
2007;Hervé This;Les Secrets de la Casserole;Kitchen Mysteries;Anglais;Jody Gladding;
1994;Jean Rouaud;Des hommes illustres;Of Illustrious Men;Anglais;Barbara Wright;Arcade Publishing
1994;Jean Rouaud;Des hommes illustres;Of Illustrious Men;Anglais;Barbara Wright;Arcade Publishing
2007;Maurice Blanchot;L'Amitié;La amistad;Espagnol;J. A. Doval Liz;Trotta
2005;Gérard Genette;Figures IV;Essays in Aesthetics;Anglais;Dorrit Cohn;Bison Books
2001;Marie-Claire Blais;Dans la foudre et la lumière;Thunder and Light;Anglais;Nigel Spencer;House of Anansi
1996;Jules Laforgue;Berlin, la cour et la ville;Berlin;Anglais;William Jay Smith;Turtle Point Press
2008;Alain Mabanckou;African Psycho;African Psycho;Anglais;Christine Schwartz Hartley;Serpent´s tail
2009;Roland Barthes;Roland Barthes par Roland Barthes;Roland Barthes por Roland Barthes ;Portugais;João Constante Pereira,Isabel Gonçalves;Edições 70
2003;;Un Captif amoureux;Prisoner of Love;Anglais;Barbara Bray;
1997;;Un Captif amoureux;أسير عاشق;Arabe;Kadhem Jihad;دار شرقيات
;Nicolas Sarkozy;Témoignage;见证－萨科奇自述;Chinois;Songhao CAO;上海辞书出版社
2007;Maryse Condé;Histoire de la femme cannibale;The Story of the Cannibal Woman;Anglais;Richard Philcox;Atria Books
1990;Philippe-Joseph Aubert de Gaspé;Divers;Yellow Wolf & Other Tales of the Saint Lawrence;Anglais;Jane Brierley;Véhicule Press
2007;Pascal Richet;L'Age du monde;A Natural History of Time;Anglais;John Venerella;University of Chicago Press
2008;Gaétan Soucy;L'Acquittement;La absolución;Espagnol;Esperanza Martínez Pérez;Akal
2008;;Journal 1887-1910;The Journals of Jules Renard;Anglais;Louise Bogan;Tin House Books
2004;Francis Ponge;Le Savon;A szappan;Hongrois;Katalin JUHÁSZ;Orpheusz
2007;Werewere Liking;La mémoire amputée;The Amputated Memory;Anglais;Marjolijn De Jager;The Feminist Press
2000;;De l'hospitalité;Of Hospitality;Anglais;Rachel Bowlby;
2000;;De l'hospitalité;Of Hospitality;Anglais;Rachel Bowlby;
;;De l'hospitalité;论好客;Chinois;Jianghong JIA;广西师范大学出版社
2000;Andrei Makine;Confession d'un porte-drapeau déchu;Confessions of a Fallen Standard-Bearer;Anglais;Geoffrey Strachan;Arcade Publishing
2007;;Ecrire à l'épreuve du Politique;El arte de escribir y lo político;Espagnol;Esteban Molina González;Herder
2000;;Ecrire à l'épreuve du Politique;Writing;Anglais;David Ames Curtis;Duke University Press
2000;;Ecrire à l'épreuve du Politique;Writing;Anglais;David Ames Curtis;Duke University Press
2000;Maryse Condé;Desirada;Desirada;Anglais;Richard Philcox;Soho Press
2001;Maryse Condé;Desirada;Desirada;Anglais;Richard Philcox;Soho Press
2007;Benoit Duteurtre;La Petite Fille et la Cigarette;The Little Girl and the Cigarette;Anglais;Charlotte Mandell;
2008;;L'Abolition;Abolition;Anglais;Jeremy Mercer;Northeastern
2000;Michel Tremblay;Des nouvelles d'Edouard;News from Edouard;Anglais;Sheila Fischman;Talonbooks
1999;Marguerite Duras;Yann Andréa Steiner;我的情人杜拉斯 (含:杜拉斯的情人);Chinois;Weichuan PENG;深圳海天出版社
;Marguerite Duras;Yann Andréa Steiner;扬·安德烈亚·斯泰奈;Chinois;Wenrong WANG;上海译文出版社
1999;Jean Echenoz;L'Equipée malaise;出征马来西亚;Chinois;Jiahe ZHAO;
2004;Marcel Bénabou;Ecrire sur Tamara;To Write on Tamara?;Anglais;Steven Rendall;Bison Books
1997;Pierre Nepveu;Des mondes peu habités;Still Lives;Anglais;Judith Weisz Woodworth;Signature Editions
2008;;Left in Dark Times;Left in Dark Times;Anglais;Moser Benjamin;Random House USA
2007;;Délie, objet de plus haulte vertu;Emblems of Desire;Anglais;Richard Sieburth;Archipelago Books
2001;;Considérations sur l'assassinat de Gérard Lebovici;Considerations on the Assassination of Gérard Lebovici;Anglais;Robert Greene;Tam Tam Books
1998;Emmanuel Levinas;De Dieu qui vient à l'idée;Of God Who Comes to Mind;Anglais;Bettina Bergo;
1998;Emmanuel Levinas;De Dieu qui vient à l'idée;Of God Who Comes to Mind;Anglais;Bettina Bergo;
2002;;Délie, objet de plus haulte vertu - Sélections;Délie, objet de plus haulte vertu - Sélections;Français;Richard Sieburth;University of Pensylvania Press
2011;Valérie Zenatti;Quand j'étais soldate;Soldaat;Néerlandais;Prins Mieke;Callenbach
2007;Laurence Louer;Les Citoyens arabes d'Israël;To Be An Arab In Israel;Anglais;John King;
2006;Jacques Yonnet;Enchantements de Paris;Paris Noir;Anglais;Christine Donougher;
2001;Christian Oster;Mon grand Appartement;我的大公寓;Chinois;Jianxin LI;湖南文艺出版社
1999;Patrick Chamoiseau;Antan d'Enfance;Childhood;Anglais;Carol Volk;University of Nebraska Press
1999;Patrick Chamoiseau;Antan d'Enfance;Childhood;Anglais;Carol Volk;Bison Books
2005;Frédéric Beigbeder;14.99 euros;19,99 元——顶尖高手自曝行业内幕;Chinois;Lihong KONG;二十一世纪出版社
2003;Frédéric Beigbeder;14.99 euros;NT$280;Chinois;楊孟哲 YANG Meng Che;皇冠文化出版有限公司
2003;Frédéric Beigbeder;14.99 euros;Was 9.99, now 6.99;Anglais;Adriana Hunter;
2003;Jean Khalfa;An Introduction to the Philosophy of Gilles Deleuze;An Introduction to the Philosophy of Gilles Deleuze;Anglais;David Bradby;
1995;Joyce Mansour;Cris;Screams;Anglais;Serge Gavronsky;Post Apollo Press
2008;- Collectif;French Tales;French Tales;Anglais;Helen Constantine;Oxford University Press UK
2007;Fred Vargas;Debout les morts;Que se levanten los muertos;Espagnol;Elena del Amo;Siruela
;;Le Neutre - Cours au Collège de France (1977-78);中性;Chinois;Weixing CHEN;中国人民大学出版社
2006;;Temps de chien;Dog Days;Anglais;Amy Baram Reid;University of Virginia Press
2000;François Archambault;15 secondes;15 Seconds;Anglais;Bobby Theodore;Talonbooks
2007;Charles (Cardinal) Journet;La Messe;La Misa;Espagnol;Salvador Peña Martín;San Pablo
2005;Guillemette Andreu;L'Egypte au Temps des Pyramides;A Vida Quotidiana no Egipto no Tempo das Pirâmides ;Portugais;João Nuno Alves Martins;Edições 70
2006;Henri Lefebvre;Critique de la vie quotidienne, tome 3;Critique of Everyday Life, vol. III;Anglais;Gregory Elliott;
2002;Georges Arsenault;Contes, légendes et chansons de l'île-du-Prince-Edouard;Acadian Legends, Folktales, and Songs from Prince Edward Island;Anglais;Sally Ross;Acorn Press
2011;Georges Bernanos;La Nouvelle Histoire de Mouchette;Nova História de Mouchette ;Portugais;Pablo Simpson ;É Realizações
2008;Jean Molla;Sobibor;Sobibor : az elhallgatott múlt;Hongrois;Katalin TILL;Ciceró
2006;Myriam Rosen-Ayalon;Art et archéologie islamiques en Palestine;Islamic Art and Archaeology in Palestine;Anglais;Esther Singer;
1995;Marco Micone;Déjà l'agonie;Beyond the Ruins;Anglais;Jill Macdougall;Guernica Editions
2008;;Gargantua;Gargantúa;Espagnol;Camilo Flores Varela;Alianza Editorial
2004;Claude Simon;Le Tramway;有轨电车;Chinois;Zhongxian YU;
1991;Michel Quintin;Les Animaux en hiver;Animals in Winter;Anglais;Alan Brown;Eds Michel Quintin
2008;François Maspero;L'Ombre d'une photographe;Out of the shadows;Anglais;Geoffrey Strachan;Souvenir Press
2009;Georges Simenon;Mon ami Maigret;Maigret és a varázslatos sziget;Hongrois;Zsófia MIHANCSIK;Park
2008;;Les Enfants des héros;Children of Heroes;Anglais;Linda Coverdale;University of Nebraska Press
1996;Jean Baudrillard;Cool Memories II;Cool Memories II;Anglais;Chris Turner;Duke University Press
1996;Jean Baudrillard;Cool Memories II;Cool Memories II;Anglais;Chris Turner;Duke University Press
1996;Jean Baudrillard;Cool Memories II;Cool Memories II - Crônicas 1987-1990 ;Portugais;Angel Bojadsen ;Estação Liberdade
2004;;De quoi demain...;For What Tomorrow...;Anglais;Jeff Fort;
2003;Bernard Faure;Bouddhismes, philosophies et religions;Double Exposure;Anglais;Janet Lloyd;
2003;Anne Hébert;Collected Later Novels;Collected Later Novels;Anglais;Sheila Fischman;House of Anansi
2005;Amélie Nothomb;Antechrista;Antichrista;Anglais;Shaun Whiteside;Faber and Faber
2007;Laurent Quintreau;Marge Brute;극대이윤;Coréen;SUNG Kwi-Soo 성귀수;Yolimwon 열림원
2005;Jean-Luc Nancy;Au fond des Images;The Ground of the Image;Anglais;Jeff Fort;Fordham University Press
2005;;Les Temps hypermodernes;超级现代时间;Chinois;Qiang XIE;中国人民大学出版社—朗朗书房
2012;;The Columbia World Dictionary of Islamism;The Columbia World Dictionary of Islamism;Anglais;John King;
1998;Geneviève Rodis-Lewis;Descartes;Descartes;Anglais;Jane Marie Todd;Cornell University Press
1999;Geneviève Rodis-Lewis;Descartes;Descartes;Anglais;Jane Marie Todd;Cornell University Press
2007;;Une Fantaisie du docteur Ox;Una fantasía del doctor Ox;Espagnol;Esther Prada;Duen de Bux
2008;;Histoire des jardins de Versailles;A History of the Gardens of Versailles;Anglais;Adrienne Mason;University of Pensylvania Press
2007;Michel Auger;L'Attentat;El atentado;Espagnol;Wenceslao Carlos Lozano;Alianza Editorial
2007;Michel Auger;L'Attentat;El atentado;Espagnol;Wenceslao Carlos Lozano;Alianza Editorial
2006;Michel Auger;L'Attentat;O Atentado ;Portugais;Ana Montoia;Sá Editora 
1991;Luce Irigaray;Amante marine de Friedrich Nietzsche;Marine Lover of Friedrich Nietzsche;Anglais;Gillian C. Gill;
2007;;Aby Warburg et l'image en mouvement;Aby Warburg and the Image in Motion;Anglais;Sophie Hawkes;Zone Books
2002;Jacques Derrida;Du droit à la philosophie;Who's Afraid of Philosophy?;Anglais;Jan Plug;
2002;Jacques Derrida;Du droit à la philosophie;Who's Afraid of Philosophy?;Anglais;Jan Plug;
2009;Anna Gavalda;35 kilos d'espoir;35 kiló remény;Hongrois;Zsuzsa N. KISS;Magvető
2007;Anna Gavalda;35 kilos d'espoir;35 kilos de esperanza;Espagnol;Isabel González-Gallarza Granizo;Alfaguara
2003;Anna Gavalda;35 kilos d'espoir;95 Pounds of Hope;Anglais;Gill Rosner;
2002;Roland Jacquard;Au Nom d'Oussama Ben Laden;In the Name of Osama Bin Laden;Anglais;George A Holoch Jr;Duke University Press
2007;Daniel Pennac;Aux Fruits de la passion;Los frutos de la pasión;Espagnol;Manuel Serrat Crespo;Debolsillo
2001;Daniel Pennac;Aux Fruits de la passion;Passion Fruit;Anglais;Ian Monk;
2005;;Comment j'ai écrit certains de mes livres;How I Wrote Certain of My Books;Anglais;Trevor Winkfield;Exact Change
2000;Régis Debray;Contre Venise;Against Venice;Anglais;Philip Wohlstetter;North Atlantic Books
2006;Tahar Ben Jelloun;Cette Aveuglante Absence de lumière;This Blinding Absence of Light;Anglais;Linda Coverdale;Penguin Non-Classics
2005;Tahar Ben Jelloun;Cette Aveuglante Absence de lumière;This Blinding Absence of Light;Anglais;Linda Coverdale;
2002;Tahar Ben Jelloun;Cette Aveuglante Absence de lumière;This Blinding Absence of Light;Anglais;Linda Coverdale;The New Press
2002;Tahar Ben Jelloun;Cette Aveuglante Absence de lumière;تلك العتمة الباهرة;Arabe;Bassam Hajjar;دار الساقي
2006;Tahar Ben Jelloun;Cette Aveuglante Absence de lumière;暗夜無盡;Chinois;蔡孟貞 TSAI Meng Chen;皇冠文化出版有限公司
1997;Jean de La Fontaine;Fables de La Fontaine;Fables of La Fontaine;Anglais;Esther Allen;The New Press
1994;Julia Kristeva;Etrangers à nous-mêmes;Strangers to Ourselves;Anglais;Leon S. Roudiez;
2008;Paule Constant;La Fille du Gobernator;典狱长官的女儿;Chinois;Hua LI;营盘兄弟文化出版公司
2009;;Jour de souffrance;Catherine M. szexuális élete 2 : a féltékenység;Hongrois;Ágnes TÓTFALUSI;Ulpius-ház
1994;- Collectif;A Flea in her Rear (Or Ants in her Pants) and Other Vintage French Farces;A Flea in her Rear (Or Ants in her Pants) and Other Vintage French Farces;Anglais;Norman R. Shapiro;Applause Books
2007;;Correspondance avec Elisabeth;The Correspondence Between Princess Elisabeth of Bohemia and René Descartes;Anglais;Lisa Shapiro;University of Chicago Press
2007;;Correspondance avec Elisabeth;The Correspondence Between Princess Elisabeth of Bohemia and René Descartes;Anglais;Lisa Shapiro;University of Chicago Press
2004;Jean-Christophe Grangé;Le Concile de Pierre;돌의 집회;Coréen;LEE Sang-Hae 이상해;Munhak dongne 문학동네
2005;Jean-Christophe Grangé;Le Concile de Pierre;祕石議會;Chinois;張穎綺 CHANG Ying Chi;皇冠文化出版有限公司
2007;Laurent Gaudé;Le Soleil des Scorta;El sol dels Scorta;Catalan;Anna Casassas;La Campana
2004;Laurent Gaudé;Le Soleil des Scorta;شمس آل سكورتا;Arabe;Bassam Hajjar;دار الاداب
2005;Carole Fréchette;Carmen en fugue mineure;Carmen en fugue mineure;Français;Susan Ouriou;Red Deer Press
1991;Roch Carrier;De l'amour dans la ferraille;Heartbreaks Along the Road;Anglais;Sheila Fischman;
2001;Alain Corbin;Le Monde retrouvé de Louis-François Pinagot;The Life of an Unknown;Anglais;Arthur Goldhammer;
2001;Sylvie Germain;Tobie des marais;托比的沼澤;Chinois;李郁 LI Yu;皇冠文化出版有限公司
2006;Fred Vargas;L'Homme à l'envers;地域来客;Chinois;Xinyang DONG;PRESSES UNIVERSITAIRES DE FRANCE - PUF
2007;Daniel Pennac;Monsieur Malaussène;El señor Malaussene;Espagnol;Manuel Serrat Crespo;Debolsillo
2007;;Le Racisme expliqué à ma fille;El racisme explicat a la meva filla;Catalan;Ernest Folch;Empúries
1998;;Le Racisme expliqué à ma fille;العنصرية كما شرحتها لابنتي;Arabe;Nabil Mohsen;دار ورد
2008;Julien Green;Paris;París;Espagnol;Julio Gómez de la Serna;Cabaret Voltaire
1999;Pierre Bourdieu;Contre-feux;Acts of Resistance;Anglais;Richard Nice;The New Press
1998;Pierre Bourdieu;Contre-feux;Contrafogos - Táticas para enfrentar a invasão neoliberal;Portugais;Lucy Magalhaes;Zahar
2006;Henri-Pierre Roché;Jules et Jim;Jules e Jim - O roteiro, o romance;Portugais;André Telles;Zahar
2002;Henri-Pierre Roché;Jules et Jim;夏日之戀;Chinois;夏宇 CHA Yu;麥田出版
2004;;Dieux et Hommes en Egypte;Gods and Men in Egypt;Anglais;David Lorton;Cornell University Press
2005;;Dieux et Hommes en Egypte;Gods and Men in Egypt;Anglais;David Lorton;Cornell University Press
2008;Malika Mokeddem;L'Interdite;الممنوعة;Arabe;Mohamed Sari;
1990;Gabrielle Roy;Alexandre Chenevert;The Cashier;Anglais;Sally Livingston;New Canadian Library
2008;Voltaire;Micromegas;Micromegas : una història filosòfica;Catalan;Martí Domínguez Romero;Universitat de València
1997;Gérard Herzhaft;Encyclopédie du Blues;Encyclopedia of the Blues;Anglais;Brigitte Debord;University of Arkansas Press
2008;Jules Verne;Le volcan d'or;The Golden Volcano;Anglais;Edward Baxter;University of Nebraska Press
2007;;La Curée;La jauría;Espagnol;Esther Benítez;Alianza
2006;;Le Grand Rêve de Passepoil;帕西波的裁縫夢;Chinois;TING Fan 丁凡;三之三文化出版社
2007;;Félifax;Felifax the Tiger Man;Anglais;Brian Stableford;Black Coat Press
2003;Sylvie Germain;Eclats de sel;Invitation to a Journey;Anglais;Christine Donougher;
2005;Evelyne de La Chenelière;Des fraises en janvier;Strawberries in January;Anglais;Morwyn Brebner;Playwrights Canada Press
2002;;Conversations avec Picasso;Conversations with Picasso;Anglais;Jane Marie Todd;University of Chicago Press
2007;;David Golder;David Golder;Anglais;Sandra Smith;
2008;Alain Badiou;Abrégé de métapolitique;Compendio de metapolítica;Espagnol;Juan Manuel Spinelli;Prometeo
2005;Alain Badiou;Abrégé de métapolitique;Metapolitics;Anglais;Jason Barker;
2006;Alain Badiou;Abrégé de métapolitique;Metapolitics;Anglais;Jason Barker;
1996;;L'Automne à Pékin;Pekingi ősz;Hongrois;László PŐDÖR;Polgár
2009;;L'Automne à Pékin;Pekingi ősz;Hongrois;László PŐDÖR;Cartaphilus
1995;;Léonora;Leonora;Anglais;Andrea Leskes;University of Virginia Press
2011;Thierry Jonquet;Mygale;독거미;Coréen;CHO Tong-sup 조동섭;Maumsanchaek 마음산책
2011;Thierry Jonquet;Mygale;Tarântula;Portugais;Miguel Serras Pereira;Suma de Letras,Objectiva
2007;Maurice Blanchot;La Part du feu;La parte del fuego;Espagnol;Isidro Herrera Baquero;Arena Libros
2002;Michel Quint;Effroyables Jardins;我的小丑爸爸;Chinois;林長杰 LIN Chang Jie;皇冠文化出版有限公司
2002;Daniel Pennac;Cabot-Caboche;Dog;Anglais;Sarah Adams;
2006;Yasmine Ghata;La Nuit des calligraphes;ليل الخطاطين;Arabe;Jabbour DOUWEYHI;دار النهار
2008;Florian Zeller;Julien Parme;Julien Parme;Anglais;William Rodarmor;
2009;Anna Gavalda;Je l'aimais;Szerettem őt;Hongrois;Krisztina TÓTH;Magvető
2004;Anna Gavalda;Je l'aimais;我希望有人在什么地方等我;Chinois;Longge JIN;漓江出版社
2004;Anna Gavalda;Je l'aimais;曾经深深爱过;Chinois;Longge JIN;漓江出版社
2008;Bruce Bégout;Lieu commun - le motel américain;Lugar común : el motel americano;Espagnol;Albert Galvany;Anagrama
2007;Didier Grandgeorge;L'Esprit du remède homéopathique;El remedio homeopático : lo que la dolencia nos dice;Espagnol;Jordi Vila i Alcalde;Grupo RBA
2007;Claude Beausoleil;Grand Hôtel des Etrangers;Gran hotel d'estrangers;Catalan;Antoni Clapés;Eumo
2007;Lucien Polastron;Livres en feu;Books on Fire;Anglais;Jon E. Graham;Inner Traditions
2004;Michel Chauveau;Cléopâtre au-delà du mythe;Cleopatra;Anglais;David Lorton;Cornell University Press
2008;Fred Vargas;Sous les vents de Neptune;Bajo los vientos de Neptuno;Espagnol;Aurelio Crespo;Punto de lectura
2007;Fred Vargas;Sous les vents de Neptune;Bajo los vientos de Neptuno;Espagnol;Aurelio Crespo;Siruela
2007;Fred Vargas;Sous les vents de Neptune;Wash this Blood Clean from my Hand;Anglais;Sian Reynolds;Penguin Non-Classics
2006;Fred Vargas;Sous les vents de Neptune;三叉戟之谜;Chinois;Qian YAN;PRESSES UNIVERSITAIRES DE FRANCE - PUF
2006;Fred Vargas;Sous les vents de Neptune;海神疑雲;Chinois;顏湘如 YEN Hsiang Ju;台灣商務印書館
